Pcr,Stock,Name,종가,시가,고가,저가,대용가,거래량,거래대금,PER,PSR,PBR,PCR,P/EBITDAPS,Dividend Yield,Volatility
IQ7228,271560,(주)오리온,99100.00 ,102500.00 ,106000.00 ,98000.00 ,75850.00 ,94376.00 ,9408277900.00 ,114.30 ,9.81 ,6.34 ,50.27 ,58.66 ,0.61 ,45.50 
IV0057,280360,롯데웰푸드(주),159000.00 ,160500.00 ,161000.00 ,155500.00 ,115810.00 ,2793.00 ,442916500.00 ,223.63 ,1.66 ,0.82 ,21.57 ,24.11 ,0.18 ,104.74 
L07656,185750,(주)종근당,90800.00 ,94000.00 ,94300.00 ,88600.00 ,73240.00 ,47030.00 ,4259124100.00 ,15.92 ,0.97 ,2.20 ,10.64 ,8.53 ,0.99 ,34.99 
1471,33780,(주)케이티앤지,97800.00 ,99700.00 ,99700.00 ,97100.00 ,79760.00 ,542011.00 ,53196086600.00 ,12.67 ,4.12 ,1.89 ,11.21 ,9.17 ,3.76 ,21.79 
64847,32640,(주)LG유플러스,16150.00 ,16250.00 ,16300.00 ,15550.00 ,12550.00 ,2850385.00 ,45536380350.00 ,12.37 ,0.58 ,1.62 ,3.09 ,2.79 ,2.48 ,33.64 
86512,69960,(주)현대백화점,87700.00 ,86500.00 ,88000.00 ,86400.00 ,67080.00 ,80320.00 ,7004462700.00 ,0.98 ,0.14 ,0.06 ,0.68 ,0.55 ,8.79 ,31.29 
88102,20000,(주)한섬,35150.00 ,35800.00 ,36350.00 ,34900.00 ,26560.00 ,79962.00 ,2822635050.00 ,14.15 ,1.01 ,0.94 ,17.29 ,8.50 ,0.89 ,38.05 
162210,51900,(주)LG생활건강,1160000.00 ,1175000.00 ,1180000.00 ,1124000.00 ,885300.00 ,48364.00 ,55665649000.00 ,32.64 ,5.14 ,9.30 ,26.19 ,25.70 ,0.73 ,36.68 
163890,86280,현대글로비스(주),115000.00 ,112000.00 ,115500.00 ,111500.00 ,87360.00 ,119994.00 ,13651408000.00 ,6.79 ,0.33 ,1.22 ,7.44 ,6.34 ,2.61 ,36.29 
170258,57050,(주)현대홈쇼핑,98000.00 ,98200.00 ,99000.00 ,97100.00 ,76590.00 ,29496.00 ,2886741600.00 ,13.05 ,1.12 ,0.86 ,15.55 ,7.15 ,1.69 ,23.47 
208389,69260,티케이지휴켐스(주),22400.00 ,22000.00 ,22550.00 ,22000.00 ,15730.00 ,98431.00 ,2200134900.00 ,7.19 ,1.24 ,1.57 ,5.40 ,4.78 ,6.28 ,32.15 
251763,68270,(주)셀트리온,236500.00 ,234000.00 ,238500.00 ,230000.00 ,163800.00 ,983083.00 ,2.3E+11,71.64 ,34.84 ,17.78 ,55.14 ,47.72 ,0.01 ,59.89 
310123,4370,(주)농심,224500.00 ,216000.00 ,225500.00 ,216000.00 ,164160.00 ,16184.00 ,3596699500.00 ,16.15 ,0.70 ,0.75 ,15.61 ,9.47 ,1.69 ,24.40 
310140,3230,삼양식품(주),64800.00 ,64100.00 ,66100.00 ,64100.00 ,47360.00 ,37402.00 ,2440554500.00 ,18.11 ,1.07 ,2.56 ,11.40 ,10.47 ,0.39 ,50.27 
310301,7310,(주)오뚜기,662000.00 ,654000.00 ,666000.00 ,654000.00 ,483960.00 ,5906.00 ,3896110000.00 ,21.40 ,1.09 ,2.38 ,24.81 ,13.22 ,1.04 ,27.49 
350338,4000,롯데정밀화학(주),41950.00 ,41500.00 ,42350.00 ,41200.00 ,31230.00 ,127419.00 ,5311214500.00 ,15.32 ,0.92 ,0.97 ,5.60 ,5.69 ,1.88 ,42.62 
350354,990,(주)DB하이텍,12400.00 ,11900.00 ,12750.00 ,11700.00 ,8660.00 ,692479.00 ,8553404100.00 ,7.21 ,0.79 ,1.33 ,2.94 ,2.52 ,1.96 ,46.69 
350559,5250,(주)녹십자홀딩스,22900.00 ,21500.00 ,23050.00 ,21500.00 ,15480.00 ,72316.00 ,1633215500.00 ,50.55 ,9.42 ,1.94 ,16.85 ,33.49 ,1.25 ,36.04 
350893,880,(주)한화,28450.00 ,28050.00 ,28650.00 ,27950.00 ,21640.00 ,249048.00 ,7062274200.00 ,13.57 ,0.56 ,0.90 ,3.48 ,7.64 ,1.94 ,31.03 
351113,14680,(주)한솔케미칼,76100.00 ,76200.00 ,77000.00 ,74900.00 ,59430.00 ,66674.00 ,5041393000.00 ,18.43 ,2.47 ,2.93 ,13.20 ,10.55 ,1.29 ,30.28 
351350,11780,금호석유화학(주),93600.00 ,90000.00 ,93800.00 ,88000.00 ,64230.00 ,263126.00 ,23959495500.00 ,19.32 ,0.67 ,2.29 ,7.37 ,7.31 ,0.85 ,44.46 
355399,6280,(주)녹십자,135500.00 ,125000.00 ,136000.00 ,125000.00 ,90000.00 ,85581.00 ,11324842000.00 ,28.24 ,1.41 ,1.65 ,33.30 ,14.07 ,0.90 ,40.82 
361267,26960,(주)동서,18700.00 ,18300.00 ,18900.00 ,18300.00 ,14270.00 ,80889.00 ,1514300900.00 ,15.18 ,3.69 ,1.53 ,19.34 ,50.98 ,3.72 ,21.20 
370380,10130,고려아연(주),395000.00 ,375000.00 ,396000.00 ,375000.00 ,292110.00 ,36350.00 ,14161040000.00 ,13.16 ,1.28 ,1.30 ,10.32 ,7.36 ,2.37 ,26.64 
380130,12330,현대모비스(주),188500.00 ,186000.00 ,190000.00 ,186000.00 ,142500.00 ,424064.00 ,79919984500.00 ,12.51 ,0.92 ,0.90 ,10.05 ,9.95 ,1.81 ,30.56 
380687,11070,엘지이노텍(주),127000.00 ,123500.00 ,127500.00 ,117500.00 ,93980.00 ,718657.00 ,88297320000.00 ,16.66 ,0.42 ,1.97 ,6.17 ,5.26 ,0.20 ,43.53 
380725,5930,삼성전자(주),44150.00 ,43050.00 ,44250.00 ,42800.00 ,32870.00 ,16517112.00 ,7.16E+11,10.57 ,1.92 ,2.19 ,6.94 ,6.68 ,0.90 ,27.14 
380911,270,기아(주),29550.00 ,28950.00 ,29600.00 ,28800.00 ,22380.00 ,1172517.00 ,34516851300.00 ,11.36 ,0.37 ,0.58 ,3.93 ,6.12 ,2.68 ,25.97 
380954,5380,현대자동차(주),110000.00 ,107000.00 ,110500.00 ,106500.00 ,84630.00 ,586857.00 ,63780361000.00 ,11.61 ,0.72 ,0.62 ,5.03 ,6.70 ,2.56 ,27.16 
383511,660,에스케이하이닉스(주),72600.00 ,70600.00 ,72800.00 ,69100.00 ,51900.00 ,5334082.00 ,3.79E+11,5.07 ,1.72 ,1.71 ,3.78 ,2.93 ,1.34 ,35.26 
387586,90430,(주)아모레퍼시픽,175000.00 ,169000.00 ,176000.00 ,168000.00 ,128700.00 ,474916.00 ,81715915000.00 ,37.99 ,3.33 ,3.14 ,28.76 ,19.53 ,0.73 ,39.47 
388742,14820,동원시스템즈(주),26850.00 ,26200.00 ,26950.00 ,26050.00 ,18900.00 ,11760.00 ,313978650.00 ,14.34 ,1.56 ,2.10 ,30.18 ,17.13 ,1.85 ,39.41 
520047,51600,한전KPS(주),28100.00 ,27100.00 ,28300.00 ,27100.00 ,19440.00 ,208095.00 ,5822590650.00 ,9.33 ,1.03 ,1.42 ,9.74 ,6.31 ,5.23 ,37.09 
620084,4170,(주)신세계,275500.00 ,270500.00 ,276000.00 ,266500.00 ,200260.00 ,84053.00 ,22781811000.00 ,19.07 ,1.63 ,0.88 ,8.75 ,7.51 ,0.45 ,48.72 
622850,36570,(주)엔씨소프트,443500.00 ,431000.00 ,444500.00 ,431000.00 ,336180.00 ,107244.00 ,47107945000.00 ,19.98 ,6.09 ,3.56 ,15.92 ,14.74 ,1.59 ,34.87 
810045,7070,(주)지에스리테일,37500.00 ,37550.00 ,38350.00 ,36750.00 ,25380.00 ,660006.00 ,24757166718.00 ,19.94 ,0.36 ,1.53 ,7.82 ,7.53 ,1.60 ,41.63 
810193,30200,(주)케이티,28800.00 ,28550.00 ,29000.00 ,28550.00 ,22920.00 ,446184.00 ,12870365775.00 ,15.23 ,0.41 ,0.82 ,2.03 ,1.75 ,3.26 ,15.33 
820032,30000,(주)제일기획,21550.00 ,21800.00 ,22300.00 ,21200.00 ,16880.00 ,429097.00 ,9277120400.00 ,24.46 ,2.05 ,3.88 ,49.99 ,30.94 ,3.10 ,30.89 
820482,12750,(주)에스원,94800.00 ,93200.00 ,95900.00 ,93200.00 ,71360.00 ,64885.00 ,6169504900.00 ,22.74 ,1.66 ,4.85 ,11.04 ,9.24 ,2.35 ,28.41 
820717,18260,삼성에스디에스(주),196000.00 ,188000.00 ,196500.00 ,188000.00 ,138010.00 ,104764.00 ,20313870500.00 ,41.01 ,3.33 ,3.72 ,24.34 ,20.51 ,1.02 ,38.90 
C46093,178920,피아이첨단소재(주),36400.00 ,34950.00 ,36400.00 ,34500.00 ,25120.00 ,467691.00 ,16598872300.00 ,32.62 ,4.94 ,4.41 ,15.35 ,15.62 ,2.20 ,52.38 
C89248,111770,(주)영원무역,35450.00 ,34400.00 ,35750.00 ,34400.00 ,26250.00 ,105511.00 ,3708082950.00 ,33.79 ,1.26 ,1.74 ,16.19 ,15.21 ,0.84 ,32.49 
H32072,139480,(주)이마트,203000.00 ,202500.00 ,207500.00 ,202000.00 ,154280.00 ,80322.00 ,16344245500.00 ,9.02 ,0.45 ,0.68 ,7.81 ,5.69 ,0.86 ,37.39 
I66472,161390,한국타이어앤테크놀로지(주),39800.00 ,39550.00 ,39800.00 ,38600.00 ,30610.00 ,407308.00 ,16024053350.00 ,17.03 ,1.51 ,1.15 ,13.56 ,12.99 ,1.00 ,29.63 
IQ7228,271560,(주)오리온,90300.00 ,92500.00 ,94100.00 ,88500.00 ,68450.00 ,326481.00 ,29655161400.00 ,104.15 ,8.94 ,5.78 ,45.80 ,53.45 ,0.66 ,45.40 
IV0057,280360,롯데웰푸드(주),159500.00 ,160500.00 ,162500.00 ,155500.00 ,118400.00 ,1941.00 ,307262000.00 ,224.33 ,1.66 ,0.82 ,21.64 ,24.19 ,0.18 ,29.89 
L07656,185750,(주)종근당,90700.00 ,86700.00 ,90900.00 ,86700.00 ,67780.00 ,34790.00 ,3117683700.00 ,15.90 ,0.96 ,2.20 ,10.63 ,8.52 ,0.99 ,35.36 
1471,33780,(주)케이티앤지,100500.00 ,100500.00 ,101500.00 ,100000.00 ,80400.00 ,173598.00 ,17466076000.00 ,13.02 ,4.23 ,1.94 ,11.52 ,9.42 ,3.66 ,21.27 
64847,32640,(주)LG유플러스,15550.00 ,15600.00 ,15700.00 ,15450.00 ,12120.00 ,2106009.00 ,32760774010.00 ,11.91 ,0.55 ,1.56 ,2.98 ,2.69 ,2.57 ,33.56 
86512,69960,(주)현대백화점,87400.00 ,87000.00 ,88500.00 ,86200.00 ,67860.00 ,91671.00 ,8006548300.00 ,0.98 ,0.14 ,0.06 ,0.67 ,0.54 ,8.82 ,31.24 
88102,20000,(주)한섬,35000.00 ,34400.00 ,35650.00 ,34400.00 ,25600.00 ,55017.00 ,1925686850.00 ,14.09 ,1.00 ,0.94 ,17.22 ,8.46 ,0.89 ,37.73 
162210,51900,(주)LG생활건강,1110000.00 ,1155000.00 ,1157000.00 ,1105000.00 ,909480.00 ,77679.00 ,86465768000.00 ,31.23 ,4.92 ,8.90 ,25.06 ,24.59 ,0.76 ,36.86 
163890,86280,현대글로비스(주),120500.00 ,117000.00 ,123000.00 ,116500.00 ,90480.00 ,178119.00 ,21628112500.00 ,7.12 ,0.35 ,1.28 ,7.80 ,6.64 ,2.49 ,36.81 
170258,57050,(주)현대홈쇼핑,92900.00 ,92300.00 ,93600.00 ,91800.00 ,71910.00 ,45007.00 ,4171793544.00 ,12.37 ,1.06 ,0.82 ,14.74 ,6.78 ,1.78 ,23.88 
208389,69260,티케이지휴켐스(주),22850.00 ,22550.00 ,23150.00 ,22550.00 ,16300.00 ,57937.00 ,1326421850.00 ,7.34 ,1.26 ,1.60 ,5.51 ,4.88 ,6.15 ,31.55 
251763,68270,(주)셀트리온,229500.00 ,237000.00 ,238500.00 ,225000.00 ,171720.00 ,1162617.00 ,2.66E+11,69.52 ,33.81 ,17.25 ,53.50 ,46.31 ,0.01 ,59.80 
310123,4370,(주)농심,222000.00 ,223000.00 ,227500.00 ,220000.00 ,167960.00 ,22475.00 ,5001722500.00 ,15.97 ,0.69 ,0.74 ,15.43 ,9.36 ,1.71 ,24.36 
310140,3230,삼양식품(주),60100.00 ,61200.00 ,61200.00 ,59500.00 ,44910.00 ,21243.00 ,1278019000.00 ,16.80 ,1.00 ,2.38 ,10.57 ,9.71 ,0.42 ,50.55 
310301,7310,(주)오뚜기,661000.00 ,681000.00 ,681000.00 ,660000.00 ,503940.00 ,4410.00 ,2932848000.00 ,21.37 ,1.09 ,2.38 ,24.77 ,13.20 ,1.04 ,27.69 
350338,4000,롯데정밀화학(주),41500.00 ,42850.00 ,42850.00 ,41200.00 ,32220.00 ,117000.00 ,4861022200.00 ,15.16 ,0.91 ,0.96 ,5.54 ,5.63 ,1.90 ,43.33 
350354,990,(주)DB하이텍,12300.00 ,12200.00 ,12400.00 ,11900.00 ,9190.00 ,225678.00 ,2747228500.00 ,7.16 ,0.78 ,1.32 ,2.91 ,2.50 ,1.98 ,46.83 
350559,5250,(주)녹십자홀딩스,23600.00 ,24050.00 ,24700.00 ,23550.00 ,17460.00 ,51816.00 ,1235803200.00 ,52.10 ,9.71 ,1.99 ,17.36 ,34.51 ,1.21 ,36.64 
350893,880,(주)한화,29300.00 ,29450.00 ,29600.00 ,29150.00 ,23010.00 ,94848.00 ,2780195050.00 ,13.98 ,0.58 ,0.92 ,3.59 ,7.87 ,1.89 ,30.92 
351113,14680,(주)한솔케미칼,78200.00 ,76400.00 ,78800.00 ,75800.00 ,59590.00 ,64962.00 ,5058433500.00 ,18.93 ,2.54 ,3.01 ,13.56 ,10.84 ,1.26 ,30.34 
351350,11780,금호석유화학(주),87400.00 ,87700.00 ,88300.00 ,86900.00 ,65340.00 ,91108.00 ,7965607700.00 ,18.04 ,0.62 ,2.14 ,6.88 ,6.83 ,0.91 ,44.92 
355399,6280,(주)녹십자,138000.00 ,140500.00 ,140500.00 ,134500.00 ,100440.00 ,43521.00 ,5980305500.00 ,28.76 ,1.43 ,1.68 ,33.91 ,14.33 ,0.88 ,40.63 
361267,26960,(주)동서,18100.00 ,18200.00 ,18550.00 ,18100.00 ,14230.00 ,77160.00 ,1407444550.00 ,14.69 ,3.57 ,1.48 ,18.72 ,49.35 ,3.84 ,21.27 
370380,10130,고려아연(주),404500.00 ,399000.00 ,407000.00 ,396500.00 ,313170.00 ,23185.00 ,9359886000.00 ,13.47 ,1.31 ,1.33 ,10.57 ,7.54 ,2.32 ,26.76 
380130,12330,현대모비스(주),193000.00 ,192000.00 ,198500.00 ,192000.00 ,146680.00 ,141838.00 ,27588541000.00 ,12.80 ,0.94 ,0.92 ,10.29 ,10.19 ,1.76 ,30.64 
380687,11070,엘지이노텍(주),110500.00 ,112000.00 ,114500.00 ,110000.00 ,82510.00 ,281275.00 ,31449712500.00 ,14.49 ,0.37 ,1.71 ,5.37 ,4.58 ,0.23 ,44.03 
380725,5930,삼성전자(주),44300.00 ,44450.00 ,44850.00 ,43900.00 ,34350.00 ,7318500.00 ,3.24E+11,10.60 ,1.92 ,2.19 ,6.96 ,6.70 ,0.90 ,27.10 
380911,270,기아(주),28850.00 ,28450.00 ,29400.00 ,28450.00 ,22230.00 ,653655.00 ,18880756000.00 ,11.09 ,0.36 ,0.56 ,3.83 ,5.97 ,2.74 ,26.40 
380954,5380,현대자동차(주),105000.00 ,106000.00 ,110000.00 ,104500.00 ,82290.00 ,668003.00 ,71382476500.00 ,11.08 ,0.69 ,0.59 ,4.80 ,6.40 ,2.69 ,27.80 
383511,660,에스케이하이닉스(주),72900.00 ,72400.00 ,73600.00 ,71900.00 ,55400.00 ,3414946.00 ,2.48E+11,5.09 ,1.73 ,1.72 ,3.79 ,2.94 ,1.33 ,35.44 
387586,90430,(주)아모레퍼시픽,157000.00 ,162500.00 ,163000.00 ,155000.00 ,126360.00 ,363497.00 ,57301937500.00 ,34.09 ,2.99 ,2.82 ,25.80 ,17.52 ,0.81 ,39.72 
388742,14820,동원시스템즈(주),27300.00 ,27900.00 ,28300.00 ,27050.00 ,19650.00 ,18862.00 ,519732200.00 ,14.58 ,1.58 ,2.13 ,30.69 ,17.42 ,1.82 ,39.26 
520047,51600,한전KPS(주),28500.00 ,28450.00 ,28850.00 ,28300.00 ,20550.00 ,222139.00 ,6347774900.00 ,9.47 ,1.04 ,1.44 ,9.88 ,6.40 ,5.16 ,36.93 
620084,4170,(주)신세계,264000.00 ,260000.00 ,266000.00 ,249500.00 ,197220.00 ,133821.00 ,34414702500.00 ,18.27 ,1.56 ,0.84 ,8.38 ,7.19 ,0.47 ,47.85 
622850,36570,(주)엔씨소프트,440500.00 ,430500.00 ,444500.00 ,427000.00 ,341640.00 ,161416.00 ,70862170000.00 ,19.85 ,6.05 ,3.54 ,15.81 ,14.64 ,1.60 ,34.18 
810045,7070,(주)지에스리테일,35900.00 ,36750.00 ,37200.00 ,35700.00 ,26170.00 ,138975.00 ,5059518000.00 ,19.09 ,0.35 ,1.46 ,7.48 ,7.21 ,1.67 ,41.33 
810193,30200,(주)케이티,29600.00 ,29550.00 ,29750.00 ,29450.00 ,23640.00 ,326779.00 ,9671069400.00 ,15.65 ,0.42 ,0.84 ,2.08 ,1.80 ,3.17 ,15.55 
820032,30000,(주)제일기획,22650.00 ,22300.00 ,22750.00 ,21950.00 ,17000.00 ,511185.00 ,11522277450.00 ,25.71 ,2.16 ,4.07 ,52.54 ,32.52 ,2.95 ,30.93 
820482,12750,(주)에스원,93600.00 ,92700.00 ,95300.00 ,92700.00 ,70830.00 ,71376.00 ,6726830000.00 ,22.45 ,1.64 ,4.79 ,10.90 ,9.12 ,2.38 ,27.96 
820717,18260,삼성에스디에스(주),191000.00 ,188000.00 ,194500.00 ,188000.00 ,139120.00 ,84104.00 ,16066542500.00 ,39.97 ,3.25 ,3.62 ,23.72 ,19.99 ,1.05 ,38.73 
C46093,178920,피아이첨단소재(주),39450.00 ,37700.00 ,40700.00 ,37700.00 ,27890.00 ,1240244.00 ,48896862600.00 ,35.35 ,5.35 ,4.77 ,16.63 ,16.93 ,2.03 ,52.90 
C89248,111770,(주)영원무역,34950.00 ,35600.00 ,35800.00 ,34500.00 ,26520.00 ,111642.00 ,3912749700.00 ,33.32 ,1.24 ,1.71 ,15.96 ,15.00 ,0.85 ,32.57 
H32072,139480,(주)이마트,202500.00 ,207000.00 ,212000.00 ,200500.00 ,158460.00 ,76483.00 ,15715760500.00 ,9.00 ,0.45 ,0.68 ,7.79 ,5.67 ,0.86 ,37.26 
I66472,161390,한국타이어앤테크놀로지(주),41250.00 ,40950.00 ,41900.00 ,40700.00 ,32170.00 ,188741.00 ,7807518350.00 ,17.65 ,1.56 ,1.20 ,14.05 ,13.46 ,0.97 ,29.70 
IQ7228,271560,(주)오리온,92000.00 ,96500.00 ,97300.00 ,91600.00 ,71410.00 ,156026.00 ,14478291400.00 ,106.11 ,9.11 ,5.88 ,46.66 ,54.46 ,0.65 ,46.20 
IV0057,280360,롯데웰푸드(주),152500.00 ,152500.00 ,155000.00 ,151000.00 ,112850.00 ,5410.00 ,829373000.00 ,214.49 ,1.59 ,0.79 ,20.69 ,23.13 ,0.18 ,29.28 
L07656,185750,(주)종근당,93800.00 ,96800.00 ,96800.00 ,93300.00 ,74880.00 ,26959.00 ,2544643400.00 ,16.44 ,1.00 ,2.28 ,10.99 ,8.81 ,0.96 ,35.18 
1471,33780,(주)케이티앤지,100500.00 ,100500.00 ,101000.00 ,100000.00 ,80400.00 ,159874.00 ,16044191500.00 ,13.02 ,4.23 ,1.94 ,11.52 ,9.42 ,3.66 ,20.81 
64847,32640,(주)LG유플러스,15350.00 ,15350.00 ,15500.00 ,15200.00 ,11890.00 ,3383229.00 ,51962995450.00 ,11.75 ,0.55 ,1.54 ,2.94 ,2.65 ,2.61 ,33.48 
86512,69960,(주)현대백화점,89800.00 ,90900.00 ,91000.00 ,88800.00 ,70900.00 ,74292.00 ,6681826700.00 ,1.00 ,0.15 ,0.06 ,0.69 ,0.56 ,8.59 ,31.82 
88102,20000,(주)한섬,37850.00 ,37300.00 ,38250.00 ,37250.00 ,27890.00 ,25965.00 ,981900150.00 ,15.24 ,1.09 ,1.02 ,18.62 ,9.15 ,0.82 ,38.05 
162210,51900,(주)LG생활건강,1151000.00 ,1164000.00 ,1178000.00 ,1142000.00 ,907140.00 ,27992.00 ,32376908000.00 ,32.38 ,5.10 ,9.23 ,25.99 ,25.50 ,0.73 ,37.61 
163890,86280,현대글로비스(주),120500.00 ,121000.00 ,122000.00 ,118000.00 ,94380.00 ,63396.00 ,7603045000.00 ,7.12 ,0.35 ,1.28 ,7.80 ,6.64 ,2.49 ,36.82 
170258,57050,(주)현대홈쇼핑,93100.00 ,92000.00 ,93400.00 ,91400.00 ,71990.00 ,31322.00 ,2906552200.00 ,12.39 ,1.07 ,0.82 ,14.77 ,6.80 ,1.78 ,23.61 
208389,69260,티케이지휴켐스(주),23200.00 ,23100.00 ,23350.00 ,22800.00 ,16630.00 ,81833.00 ,1888765100.00 ,7.45 ,1.28 ,1.62 ,5.59 ,4.95 ,6.06 ,31.45 
251763,68270,(주)셀트리온,224000.00 ,220000.00 ,229500.00 ,218500.00 ,157320.00 ,1304802.00 ,2.93E+11,67.86 ,33.00 ,16.84 ,52.22 ,45.20 ,0.01 ,60.09 
310123,4370,(주)농심,249000.00 ,243000.00 ,250500.00 ,242500.00 ,183920.00 ,34047.00 ,8455858500.00 ,17.91 ,0.78 ,0.83 ,17.31 ,10.50 ,1.53 ,24.94 
310140,3230,삼양식품(주),60900.00 ,59500.00 ,60900.00 ,59000.00 ,43660.00 ,31869.00 ,1908774500.00 ,17.02 ,1.01 ,2.41 ,10.72 ,9.84 ,0.41 ,50.78 
310301,7310,(주)오뚜기,717000.00 ,695000.00 ,717000.00 ,687000.00 ,513560.00 ,7590.00 ,5371471000.00 ,23.18 ,1.18 ,2.58 ,26.87 ,14.32 ,0.96 ,28.11 
350338,4000,롯데정밀화학(주),41950.00 ,42000.00 ,42450.00 ,41700.00 ,31690.00 ,62889.00 ,2640852700.00 ,15.32 ,0.92 ,0.97 ,5.60 ,5.69 ,1.88 ,43.07 
350354,990,(주)DB하이텍,12150.00 ,12200.00 ,12350.00 ,11850.00 ,9150.00 ,216678.00 ,2627750850.00 ,7.07 ,0.77 ,1.30 ,2.88 ,2.47 ,2.00 ,47.08 
350559,5250,(주)녹십자홀딩스,24100.00 ,23850.00 ,24250.00 ,23550.00 ,17130.00 ,35756.00 ,859567100.00 ,53.20 ,9.91 ,2.04 ,17.73 ,35.24 ,1.19 ,36.24 
350893,880,(주)한화,30100.00 ,29650.00 ,30200.00 ,29300.00 ,23120.00 ,162390.00 ,4825275500.00 ,14.36 ,0.60 ,0.95 ,3.68 ,8.08 ,1.84 ,30.65 
351113,14680,(주)한솔케미칼,79800.00 ,82800.00 ,82900.00 ,79200.00 ,64580.00 ,56201.00 ,4513729000.00 ,19.32 ,2.59 ,3.07 ,13.84 ,11.06 ,1.23 ,30.48 
351350,11780,금호석유화학(주),89900.00 ,90700.00 ,90800.00 ,88000.00 ,67110.00 ,86511.00 ,7726471188.00 ,18.56 ,0.64 ,2.20 ,7.08 ,7.02 ,0.88 ,45.11 
355399,6280,(주)녹십자,140500.00 ,141000.00 ,142500.00 ,139000.00 ,101160.00 ,27049.00 ,3820322500.00 ,29.28 ,1.46 ,1.71 ,34.53 ,14.58 ,0.87 ,40.63 
361267,26960,(주)동서,16800.00 ,16600.00 ,16900.00 ,16400.00 ,12900.00 ,237559.00 ,3985423000.00 ,13.64 ,3.31 ,1.37 ,17.37 ,45.80 ,4.14 ,22.24 
370380,10130,고려아연(주),434000.00 ,437000.00 ,437000.00 ,426500.00 ,338910.00 ,37057.00 ,15989319000.00 ,14.46 ,1.41 ,1.43 ,11.34 ,8.09 ,2.16 ,27.00 
380130,12330,현대모비스(주),193500.00 ,192000.00 ,194500.00 ,190500.00 ,145540.00 ,101143.00 ,19465123000.00 ,12.84 ,0.94 ,0.92 ,10.32 ,10.21 ,1.76 ,30.82 
380687,11070,엘지이노텍(주),100000.00 ,103000.00 ,103500.00 ,100000.00 ,74740.00 ,390276.00 ,39510718500.00 ,13.12 ,0.33 ,1.55 ,4.86 ,4.14 ,0.25 ,43.97 
380725,5930,삼성전자(주),44000.00 ,44600.00 ,44750.00 ,43700.00 ,34510.00 ,7777124.00 ,3.44E+11,10.53 ,1.91 ,2.18 ,6.91 ,6.66 ,0.91 ,27.20 
380911,270,기아(주),29500.00 ,29850.00 ,29850.00 ,29300.00 ,23360.00 ,692812.00 ,20464253300.00 ,11.34 ,0.37 ,0.58 ,3.92 ,6.11 ,2.68 ,26.50 
380954,5380,현대자동차(주),103000.00 ,104000.00 ,104500.00 ,102000.00 ,80340.00 ,361507.00 ,37129487500.00 ,10.87 ,0.67 ,0.58 ,4.71 ,6.28 ,2.74 ,27.67 
383511,660,에스케이하이닉스(주),70100.00 ,72600.00 ,72900.00 ,70000.00 ,54560.00 ,2894513.00 ,2.06E+11,4.89 ,1.67 ,1.65 ,3.65 ,2.83 ,1.38 ,35.79 
387586,90430,(주)아모레퍼시픽,161000.00 ,164000.00 ,167500.00 ,160000.00 ,125970.00 ,451022.00 ,73675724500.00 ,34.95 ,3.06 ,2.89 ,26.46 ,17.96 ,0.79 ,40.19 
388742,14820,동원시스템즈(주),27250.00 ,27250.00 ,27600.00 ,26500.00 ,19580.00 ,20471.00 ,553405550.00 ,14.55 ,1.58 ,2.13 ,30.63 ,17.38 ,1.82 ,39.77 
520047,51600,한전KPS(주),28950.00 ,28200.00 ,29350.00 ,28200.00 ,20160.00 ,429823.00 ,12449441750.00 ,9.61 ,1.06 ,1.46 ,10.04 ,6.51 ,5.08 ,37.65 
620084,4170,(주)신세계,279000.00 ,284000.00 ,287000.00 ,275500.00 ,213180.00 ,69082.00 ,19340701000.00 ,19.31 ,1.65 ,0.89 ,8.86 ,7.60 ,0.45 ,49.00 
622850,36570,(주)엔씨소프트,466000.00 ,472000.00 ,472500.00 ,462000.00 ,369330.00 ,86025.00 ,40040938772.00 ,20.99 ,6.40 ,3.74 ,16.73 ,15.48 ,1.51 ,34.11 
810045,7070,(주)지에스리테일,36000.00 ,36100.00 ,36250.00 ,35400.00 ,25990.00 ,176832.00 ,6345531900.00 ,19.14 ,0.35 ,1.47 ,7.50 ,7.23 ,1.67 ,41.26 
810193,30200,(주)케이티,29950.00 ,29800.00 ,30100.00 ,29800.00 ,23920.00 ,463028.00 ,13877151145.00 ,15.84 ,0.42 ,0.85 ,2.11 ,1.82 ,3.13 ,15.53 
820032,30000,(주)제일기획,22500.00 ,23000.00 ,23050.00 ,22350.00 ,17900.00 ,164652.00 ,3717025300.00 ,25.54 ,2.14 ,4.05 ,52.20 ,32.31 ,2.97 ,31.08 
820482,12750,(주)에스원,95800.00 ,94500.00 ,97000.00 ,93800.00 ,72040.00 ,48035.00 ,4597952600.00 ,22.98 ,1.68 ,4.90 ,11.15 ,9.33 ,2.32 ,27.94 
820717,18260,삼성에스디에스(주),184500.00 ,185500.00 ,186000.00 ,183000.00 ,135420.00 ,64464.00 ,11874448500.00 ,38.61 ,3.14 ,3.50 ,22.91 ,19.31 ,1.08 ,38.67 
C46093,178920,피아이첨단소재(주),33650.00 ,34050.00 ,34500.00 ,33550.00 ,24640.00 ,787846.00 ,26795167800.00 ,30.15 ,4.57 ,4.07 ,14.19 ,14.44 ,2.38 ,53.21 
